layers,neurons,activation,epochs,lr,batch_size,mae,mse,r2,accuracy
1,64,ReLU,100,0.1,64,1.3834644419363487,2.7246821871188636,0.2622385025024414,76.94225930106086
1,64,ReLU,100,0.1,128,1.382315667103932,2.722801836992926,0.262747585773468,76.9614055482678
1,64,ReLU,100,0.1,256,1.3827027066943212,2.7240266602008574,0.2624160051345825,76.95495488842798
1,64,ReLU,100,0.1,512,1.380953923184821,2.7195078225143527,0.26363950967788696,76.98410128025299
1,64,ReLU,100,0.01,16,1.3810266916492588,2.7217925292932255,0.26302099227905273,76.98288847251236
1,64,ReLU,100,0.01,32,1.380494797624313,2.7216776769965643,0.26305198669433594,76.99175337292812
1,64,ReLU,100,0.01,64,1.3841991625356336,2.725705997549347,0.26196128129959106,76.93001395773945
1,64,ReLU,100,0.01,128,1.380678511398622,2.7199319752054913,0.2635246515274048,76.98869147668962
1,64,ReLU,100,0.01,256,1.3825066270346338,2.7242358363140418,0.2623593211174011,76.9582228827561
1,64,ReLU,100,0.01,512,1.3797299656532618,2.7205390904638644,0.26336026191711426,77.00450057244564
1,64,ReLU,100,0.001,16,1.509574201988413,4.329755507626912,-0.17236685752868652,74.84042996685977
1,64,ReLU,100,0.001,32,1.5717396207911185,4.593594965626872,-0.24380648136138916,73.80433965348136
1,64,ReLU,100,0.001,64,1.5856008101210668,4.674895821090054,-0.26582038402557373,73.57331983131556
1,64,ReLU,100,0.001,128,1.6195595270423462,4.803177098548876,-0.30055510997772217,73.00734121596089
1,64,ReLU,100,0.001,256,1.6267843055351687,4.818231073034985,-0.3046313524246216,72.88692824108051
1,64,ReLU,100,0.001,512,1.6450053975866759,4.905790669374829,-0.3283398151397705,72.58324337355539
1,64,ReLU,100,0.0001,16,2.8815461235048234,11.640897556064585,-2.1520028114318848,51.9742312749196
1,64,ReLU,100,0.0001,32,2.9741185156377496,12.063986182814423,-2.2665627002716064,50.43135807270418
1,64,ReLU,100,0.0001,64,2.753958620307152,10.975303169758371,-1.97178053855896,54.10068966154746
1,64,ReLU,100,0.0001,128,2.763627694664307,11.027683334983116,-1.9859631061553955,53.939538422261556
1,64,ReLU,100,0.0001,256,2.7669884964788496,11.089945651001145,-2.002821683883667,53.883525058685834
1,64,ReLU,100,0.0001,512,2.64104022332258,10.238599797688982,-1.7723031044006348,55.98266294462366
1,64,ReLU,250,10.0,16,1.3859780494202958,2.730223018715054,0.26073819398880005,76.90036584299507
1,64,ReLU,250,10.0,32,361.17256817468234,223213.96912650726,-60438.58984375,-5919.542802911372
1,64,ReLU,250,10.0,64,24.14116619551999,855.622125484426,-230.6765899658203,-302.3527699253331
1,64,ReLU,250,10.0,128,3.756123130203139,21.81391940724754,-4.90654993057251,37.39794782994769
1,64,ReLU,250,10.0,256,47.4870002331745,3521.271438133501,-952.4537353515625,-691.4500038862417
1,64,ReLU,250,10.0,512,1.495253903364177,3.5932815177236788,0.02704799175262451,75.07910161059705
1,64,ReLU,250,1.0,16,1.3830027974807342,2.723020301333369,0.26268839836120605,76.9499533753211
1,64,ReLU,250,1.0,32,1.3830852480363056,2.723098247417398,0.26266729831695557,76.94857919939491
1,64,ReLU,250,1.0,64,1.3899243946052895,2.7471413945326826,0.2561572194099426,76.83459342324518
1,64,ReLU,250,1.0,128,1.5997755907951516,3.7725210850312685,-0.0214846134185791,73.33707348674747
1,64,ReLU,250,1.0,256,8.356374003362994,100.71904507517363,-26.27167320251465,-39.272900056049906
1,64,ReLU,250,1.0,512,1.3831393408718966,2.7232564267301798,0.26262450218200684,76.94767765213506
1,64,ReLU,250,0.1,16,1.383436406053268,2.72340636440225,0.26258385181427,76.94272656577887
1,64,ReLU,250,0.1,32,1.3828885779313163,2.722847577195997,0.26273512840270996,76.95185703447807
1,64,ReLU,250,0.1,64,1.3849374681499833,2.726832396579644,0.2616562247276306,76.91770886416694
1,64,ReLU,250,0.1,128,1.3786865171247622,2.7195291803202206,0.26363372802734375,77.02189138125397
1,64,ReLU,250,0.1,256,1.3872642810181242,2.7276734044507718,0.2614285945892334,76.87892864969793
1,64,ReLU,250,0.1,512,1.383115836210003,2.723225969363509,0.2626327872276306,76.94806939649995
1,64,ReLU,250,0.01,16,1.3829909325632361,2.72307715167832,0.26267313957214355,76.95015112394607
1,64,ReLU,250,0.01,32,1.3826695053219513,2.722841889063919,0.2627367377281189,76.95550824463415
1,64,ReLU,250,0.01,64,1.3831297603411596,2.7236431322078754,0.2625197768211365,76.94783732764733
1,64,ReLU,250,0.01,128,1.3831138873283464,2.7232232681820503,0.26263344287872314,76.94810187786089
1,64,ReLU,250,0.01,256,1.384253711635621,2.724729396567787,0.2622257471084595,76.92910480607298
1,64,ReLU,250,0.01,512,1.3831150604337101,2.7232243541191545,0.2626332640647888,76.94808232610482
1,64,ReLU,250,0.001,16,1.381348633808447,2.7213106395419637,0.2631514072418213,76.97752276985922
1,64,ReLU,250,0.001,32,1.3712866084284676,2.7116490749111515,0.2657674551010132,77.14522319285886
1,64,ReLU,250,0.001,64,1.3791502892759675,2.7191251829431176,0.26374316215515137,77.01416184540054
1,64,ReLU,250,0.001,128,1.3759116171451888,2.7159343657561417,0.2646070718765259,77.06813971424685
1,64,ReLU,250,0.001,256,1.3778969828682306,2.7177703346530273,0.26411008834838867,77.0350502855295
1,64,ReLU,250,0.001,512,1.3740634713938402,2.714141389750427,0.2650926113128662,77.098942143436
1,64,ReLU,250,0.0001,16,2.595320148503597,9.900289071096092,-1.6806986331939697,56.74466419160671
1,64,ReLU,250,0.0001,32,2.367111923758724,8.605187226581583,-1.3300244808197021,60.548134604021264
1,64,ReLU,250,0.0001,64,2.6957300966231252,10.505266231286729,-1.8445086479187012,55.071165056281245
1,64,ReLU,250,0.0001,128,2.6132728663706892,10.014921550166294,-1.7117383480072021,56.44545222715518
1,64,ReLU,250,0.0001,256,2.4181584262995854,8.892970996710286,-1.4079477787017822,59.697359561673565
1,64,ReLU,250,0.0001,512,2.811831076244161,11.014333541317416,-1.9823482036590576,53.13614872926398
1,64,Softmax,1,10.0,16,543.2957403169456,436245.1094570315,-118120.9765625,-8954.929005282427
1,64,Softmax,1,10.0,32,1041.372831506932,1642137.5600082106,-444640.1875,-17256.213858448868
1,64,Softmax,1,10.0,64,3225.9437781304614,15339763.47762891,-4153543.0,-53665.72963550769
1,64,Softmax,1,10.0,128,4515.560891063501,32236254.559900485,-8728601.0,-75159.34818439168
1,64,Softmax,1,10.0,256,714.798592916899,767951.6157929094,-207937.078125,-11813.309881948317
1,64,Softmax,1,10.0,512,7016.378890804083,75857724.12794566,-20539976.0,-116839.64818006805
1,64,Softmax,1,1.0,16,14.206083073120027,288.8673351212946,-77.21654510498047,-136.76805121866713
1,64,Softmax,1,1.0,32,40.834251954341326,2526.465010770019,-683.0902709960938,-580.5708659056887
1,64,Softmax,1,1.0,64,32.77736770514901,1602.0209413953737,-432.7788391113281,-446.28946175248353
1,64,Softmax,1,1.0,128,39.37686377608748,2361.1943256413606,-638.3399658203125,-556.2810629347914
1,64,Softmax,1,1.0,256,18.21584189755415,477.5383413059031,-128.3029327392578,-203.59736495923585
1,64,Softmax,1,1.0,512,12.528525961488134,212.01484116138872,-56.40720748901367,-108.80876602480222
1,64,Softmax,1,0.1,16,2.174199592595123,8.449689916389884,-1.2879204750061035,63.76334012341462
1,64,Softmax,1,0.1,32,2.2358587667803955,7.961043153676034,-1.1556098461151123,62.73568722032674
1,64,Softmax,1,0.1,64,2.3205640204867293,9.182965792869508,-1.4864695072174072,61.32393299188785
1,64,Softmax,1,0.1,128,2.1714211265351757,7.396123833574677,-1.0026466846466064,63.80964789108041
1,64,Softmax,1,0.1,256,2.3652730772698884,9.761862921956913,-1.6432173252105713,60.57878204550187
1,64,Softmax,1,0.1,512,2.4345224802657506,9.316254575631334,-1.5225598812103271,59.424625328904156
1,64,Softmax,1,0.01,16,2.838970260619765,11.398911025623276,-2.0864803791046143,52.68382898967059
1,64,Softmax,1,0.01,32,2.963599726029322,12.453691742991047,-2.3720834255218506,50.60667123284463
1,64,Softmax,1,0.01,64,2.9508138835236397,12.213842758403077,-2.3071389198303223,50.81976860793933
1,64,Softmax,1,0.01,128,2.8364748813159077,11.640305326031996,-2.1518425941467285,52.72541864473488
1,64,Softmax,1,0.01,256,2.6703047427011932,10.55166638901328,-1.8570725917816162,55.49492095498012
1,64,Softmax,1,0.01,512,2.8176032380678695,11.324265520656741,-2.0662684440612793,53.03994603220217
1,64,Softmax,1,0.001,16,3.1925371679043657,14.014894837241634,-2.7948098182678223,46.791047201593905
1,64,Softmax,1,0.001,32,2.9082702231443713,11.983289475295186,-2.2447123527526855,51.52882961426049
1,64,Softmax,1,0.001,64,2.788351965429653,11.279402349248413,-2.054121255874634,53.52746724283912
1,64,Softmax,1,0.001,128,2.968695367305555,12.295587000809945,-2.329272985458374,50.521743878240756
1,64,Softmax,1,0.001,256,2.9101983840460615,12.064524505877218,-2.2667083740234375,51.4966935992323
1,64,Softmax,1,0.001,512,2.929019479789985,12.24758895608996,-2.3162765502929688,51.18300867016692
1,64,Softmax,1,0.0001,16,2.9137463477477605,12.301244185147135,-2.3308048248291016,51.437560870870655
1,64,Softmax,1,0.0001,32,2.954245285428268,12.345280431022417,-2.342728614807129,50.76257857619553
1,64,Softmax,1,0.0001,64,2.9204517471962927,12.067647163598478,-2.2675538063049316,51.325804213395124
1,64,Softmax,1,0.0001,128,2.9400982157884266,12.274723753831905,-2.3236238956451416,50.998363070192894
1,64,Softmax,1,0.0001,256,3.0512550641335636,12.824111741328439,-2.472381591796875,49.14574893110727
1,64,Softmax,1,0.0001,512,2.860560600700883,11.715069788005088,-2.172086715698242,52.32398998831862
1,64,Softmax,10,10.0,16,2165.717563845587,7166533.420680379,-1940479.375,-35995.29273075978
1,64,Softmax,10,10.0,32,5692.844230814183,143682037.58485124,-38904748.0,-94780.73718023638
1,64,Softmax,10,10.0,64,2402.775593624611,9091130.984745909,-2461602.5,-39946.25989374351
1,64,Softmax,10,10.0,128,4004.7073230112132,24715125.75564721,-6692108.0,-66645.12205018688
1,64,Softmax,10,10.0,256,3600.3377496976377,19969317.847695913,-5407086.5,-59905.629161627294
1,64,Softmax,10,10.0,512,5844.708818368033,130778929.10804577,-35410980.0,-97311.8136394672
1,64,Softmax,10,1.0,16,22.843840094604673,968.3521601571352,-261.2004699707031,-280.7306682434112
1,64,Softmax,10,1.0,32,3.154551371614984,16.077663656635618,-3.3533449172973633,47.42414380641694
1,64,Softmax,10,1.0,64,60.94351608434749,5447.372745045559,-1473.98388671875,-915.7252680724582
1,64,Softmax,10,1.0,128,108.35957187400078,16476.158435268833,-4460.2451171875,-1705.9928645666798
1,64,Softmax,10,1.0,256,26.603047625040613,1235.5653321718169,-333.5537109375,-343.38412708401023
1,64,Softmax,10,1.0,512,121.82748050434651,21822.301370668178,-5907.8193359375,-1930.458008405775
1,64,Softmax,10,0.1,16,1.5512908739401094,3.937803222499546,-0.0662379264831543,74.14515210099817
1,64,Softmax,10,0.1,32,1.5682187349520114,4.090684653997615,-0.10763370990753174,73.86302108413314
1,64,Softmax,10,0.1,64,1.6871154965661097,4.649176051081861,-0.25885629653930664,71.88140839056484
1,64,Softmax,10,0.1,128,1.484848140402043,3.4977793033385653,0.05290722846984863,75.25253099329929
1,64,Softmax,10,0.1,256,1.5093787388598665,3.5440405901743213,0.040381014347076416,74.8436876856689
1,64,Softmax,10,0.1,512,1.6599736432798085,4.449586412220168,-0.20481336116790771,72.3337726120032
1,64,Softmax,10,0.01,16,1.892552101797475,5.979268930882483,-0.6190052032470703,68.45746497004208
1,64,Softmax,10,0.01,32,1.9204974637562784,6.149522293004764,-0.6651045083999634,67.99170893739537
1,64,Softmax,10,0.01,64,1.5827965881173491,4.5162572647887345,-0.22286581993103027,73.62005686471085
1,64,Softmax,10,0.01,128,1.6756167932992567,5.054460927732556,-0.3685952425003052,72.07305344501238
1,64,Softmax,10,0.01,256,1.661654221444406,4.840430413440172,-0.3106421232223511,72.30576297592657
1,64,Softmax,10,0.01,512,1.819402448687676,5.680274816392498,-0.5380464792251587,69.6766258552054
1,64,Softmax,10,0.001,16,2.900975319977418,11.788804028118383,-2.192051649093628,51.65041133370969
1,64,Softmax,10,0.001,32,2.8755391400140087,11.630099925850146,-2.1490793228149414,52.0743476664332
1,64,Softmax,10,0.001,64,2.8660022817754647,11.480590399704784,-2.1085968017578125,52.23329530374225
1,64,Softmax,10,0.001,128,2.896530242878988,11.740504250519653,-2.178973436355591,51.724495952016866
1,64,Softmax,10,0.001,256,2.939053037932614,11.78988970067208,-2.192345380783081,51.0157827011231
1,64,Softmax,10,0.001,512,2.969071877428967,12.2825326403747,-2.3257381916046143,50.51546870951722
1,64,Softmax,10,0.0001,16,2.891130683948033,11.802136457597962,-2.1956615447998047,51.81448860086613
1,64,Softmax,10,0.0001,32,2.690119710629784,10.499236513158957,-1.8428754806518555,55.16467148950359
1,64,Softmax,10,0.0001,64,2.9738013984252376,12.4416566334167,-2.3688247203826904,50.43664335957938
1,64,Softmax,10,0.0001,128,2.861038343042981,11.663894566215227,-2.1582300662994385,52.31602761595031
1,64,Softmax,10,0.0001,256,2.91110294255875,11.887057183297939,-2.218655586242676,51.481617624020835
1,64,Softmax,10,0.0001,512,2.8551096391135355,11.565695237006938,-2.1316404342651367,52.41483934810773
1,64,Softmax,25,10.0,16,6771.270934959393,67428136.70534037,-18257500.0,-112754.51558265656
1,64,Softmax,25,10.0,32,4264.919499038804,28001963.872462343,-7582084.0,-70981.99165064674
1,64,Softmax,25,10.0,64,7684.046761379738,91547058.84193763,-24788176.0,-127967.44602299563
1,64,Softmax,25,10.0,128,6617.086051742518,64643082.20127269,-17503392.0,-110184.76752904196
1,64,Softmax,25,10.0,256,6268.650172528927,60334922.11050631,-16336871.0,-104377.50287548213
1,64,Softmax,25,10.0,512,3707.8317947026967,22318779.391713865,-6043249.5,-61697.19657837828
1,64,Softmax,25,1.0,16,58.6831238376897,5372.429993666594,-1453.691650390625,-878.052063961495
1,64,Softmax,25,1.0,32,74.69931153935461,8040.760348764315,-2176.19482421875,-1144.98852565591
1,64,Softmax,25,1.0,64,57.365376581536964,5012.534527526849,-1356.24267578125,-856.0896096922827
1,64,Softmax,25,1.0,128,35.906285756586854,2251.272097797157,-608.576416015625,-498.43809594311426
1,64,Softmax,25,1.0,256,22.41308446640664,729.7863637511132,-196.60406494140625,-273.551407773444
1,64,Softmax,25,1.0,512,58.98834497934256,5520.647074470248,-1493.82421875,-883.1390829890425
1,64,Softmax,25,0.1,16,1.4447609524354867,2.8958947796026058,0.21587926149368286,75.92065079274188
1,64,Softmax,25,0.1,32,1.4231237232262361,3.019616611954992,0.1823791265487671,76.28127127956273
1,64,Softmax,25,0.1,64,1.5472632504946797,2.9945716723449007,0.1891605257987976,74.212279158422
1,64,Softmax,25,0.1,128,1.277119280739597,2.7856297955804203,0.24573570489883423,78.71467865434005
1,64,Softmax,25,0.1,256,1.4197185242429693,2.9238213746769977,0.20831763744354248,76.33802459595051
1,64,Softmax,25,0.1,512,1.5379735066535625,3.09692722843543,0.1614457368850708,74.36710822244062
1,64,Softmax,25,0.01,16,1.6764310220912557,3.5149924963791035,0.04824638366699219,72.05948296514573
1,64,Softmax,25,0.01,32,1.6833244095386906,3.4602393432051857,0.0630718469619751,71.94459317435515
1,64,Softmax,25,0.01,64,1.5993271192478513,3.131196307559898,0.15216678380966187,73.34454801253581
1,64,Softmax,25,0.01,128,1.710912702072315,3.4436914024437115,0.06755256652832031,71.48478829879474
1,64,Softmax,25,0.01,256,1.6944036663424038,3.409690840097344,0.07675886154174805,71.75993889429326
1,64,Softmax,25,0.01,512,1.6528837356725201,3.260410819682382,0.11717933416366577,72.45193773879133
1,64,Softmax,25,0.001,16,2.4984427695613944,9.355635752890969,-1.5332233905792236,58.35928717397676
1,64,Softmax,25,0.001,32,2.697414999959845,10.438558611218099,-1.8264458179473877,55.04308333400259
1,64,Softmax,25,0.001,64,2.4956553717172456,9.300304588313056,-1.5182411670684814,58.40574380471257
1,64,Softmax,25,0.001,128,2.59419232812087,9.880076887183739,-1.6752259731292725,56.7634611979855
1,64,Softmax,25,0.001,256,2.6892977473777377,10.356961286790026,-1.804351806640625,55.17837087703769
1,64,Softmax,25,0.001,512,2.465622605161464,9.117154847526002,-1.4686496257781982,58.9062899139756
1,64,Softmax,25,0.0001,16,3.01002287508889,12.67248178493769,-2.4313249588012695,49.832952081851836
1,64,Softmax,25,0.0001,32,2.8142819339079215,11.216278503955655,-2.0370290279388428,53.095301101534645
1,64,Softmax,25,0.0001,64,2.959348152041541,12.292270759845518,-2.3283753395080566,50.67753079930766
1,64,Softmax,25,0.0001,128,3.0574705255422607,13.078829674853973,-2.541351318359375,49.04215790762899
1,64,Softmax,25,0.0001,256,2.93549587890279,12.21147072407681,-2.3064968585968018,51.07506868495351
1,64,Softmax,25,0.0001,512,2.8566258351448437,11.300074962684459,-2.059718370437622,52.38956941425261
1,64,Softmax,50,10.0,16,1418.293642986469,3145640.975365519,-851743.5,-23538.227383107816
1,64,Softmax,50,10.0,32,1128.8057106144322,1798265.393626883,-486914.875,-18713.428510240537
1,64,Softmax,50,10.0,64,446.4543545544852,295788.96519817255,-80089.7109375,-7340.90590924142
1,64,Softmax,50,10.0,128,748.6302669786675,890949.9120029256,-241241.28125,-12377.171116311125
1,64,Softmax,50,10.0,256,392.95173137295046,231986.28182251946,-62813.86328125,-6449.195522882508
1,64,Softmax,50,10.0,512,2232.141675392223,6986265.285895276,-1891668.375,-37102.36125653705
1,64,Softmax,50,1.0,16,10.901772846285052,149.14971041716615,-39.38522720336914,-81.69621410475088
1,64,Softmax,50,1.0,32,20.99785298658601,667.1347093092465,-179.63990783691406,-249.96421644310018
1,64,Softmax,50,1.0,64,5.632741313172288,47.003113051050555,-11.727021217346191,6.120978113795195
1,64,Softmax,50,1.0,128,15.09103624561436,329.5509783294497,-88.23243713378906,-151.51727076023934
1,64,Softmax,50,1.0,256,8.392142054600637,101.91347546364604,-26.595088958740234,-39.86903424334394
1,64,Softmax,50,1.0,512,10.80858046957787,193.67037000399515,-51.440086364746094,-80.14300782629785
1,64,Softmax,50,0.1,16,1.400765789879693,2.751132508668175,0.2550765872001648,76.65390350200512
1,64,Softmax,50,0.1,32,1.3758924370961831,2.7265606024284117,0.261729896068573,77.06845938173028
1,64,Softmax,50,0.1,64,1.385471274103115,2.7206255649062165,0.26333683729171753,76.90881209828142
1,64,Softmax,50,0.1,128,1.3748445150136384,2.721886826469574,0.2629953622817993,77.08592474977269
1,64,Softmax,50,0.1,256,1.3980007329449304,2.729889715974094,0.2608283758163452,76.69998778425115
1,64,Softmax,50,0.1,512,1.3681822011938614,2.720192663027388,0.2634541392326355,77.19696331343565
1,64,Softmax,50,0.01,16,1.3634650380335238,2.71137810304616,0.2658408284187317,77.27558269944127
1,64,Softmax,50,0.01,32,1.3399960187310023,2.681273547878338,0.27399224042892456,77.66673302114995
1,64,Softmax,50,0.01,64,1.3556821609607261,2.6894181579026437,0.2717868685722351,77.40529731732123
1,64,Softmax,50,0.01,128,1.337803434184257,2.694240710968917,0.2704811096191406,77.70327609692906
1,64,Softmax,50,0.01,256,1.3447804350238601,2.696027777379931,0.269997239112854,77.58699274960233
1,64,Softmax,50,0.01,512,1.3609653778955446,2.705393819755546,0.2674611806869507,77.31724370174092
1,64,Softmax,50,0.001,16,2.1330364265129074,7.266548432084996,-0.9675614833831787,64.44939289145155
1,64,Softmax,50,0.001,32,2.182739389122378,7.498473035337019,-1.0303597450256348,63.62101018129369
1,64,Softmax,50,0.001,64,2.2375830849082194,7.739840681702705,-1.095714807510376,62.70694858486301
1,64,Softmax,50,0.001,128,2.2002455741959683,7.509663688444336,-1.0333898067474365,63.3292404300672
1,64,Softmax,50,0.001,256,2.3362972471669283,8.241329874047688,-1.2315027713775635,61.06171254721786
